,user_id,tweet_id,timestamp,likes,text,loc
0,2541603810,1096102975678763008,,0,"[6·4 지방선거] 박근혜 대통령, 청운동 투표소 찾아 참...",청운동
1,107581246,1095456223229399040,,14,십대 시절 화창한 토요일 오후에 경복궁역에 내려 청와대 올라가는 길을 주욱 가다 청운동을 지나 자하문 터널을 지나가는 길이 그리 좋았다.,청운동
2,323261903,1095188823577812992,,0,너므 뜨숩게 입고나와 멍청운동으로 걸었더니 뜨끈하다 유니클로 히트텍 엑스트라웜.....,청운동
3,944829488495341568,1094788426560299008,,0,서울시 종로구 청운동 단독주택경매 2018타경 4728 개인채권근저당권매매문의  http://blog.naver.com/cbh7177/221462901481 …,청운동
4,1040483255277871104,1094771894576766977,,0,7022의 매력은 뒷길을 거쳐 돌아가며 서울의 하트라인을 관통한다는 점이고 서울 최고의 중심 광화문 앞과 같은 종로지만 고즈넉한 멋을 그대로 품고 있는 구기동ㅡ세검정ㅡ청운동ㅡ효자동ㅡ궁정동을 그대로 지나간다는 점이다... 지금 통인동인데 저 앞에 고층빌딩이 보이는 한편 여기는 다 5층이내임,청운동
5,131134604,1094454080150224896,,0,"김경수의 민주주의 유린이 사법적 판결로 증명 되었다는것은 수혜자이자 공범일 수 밖에 없는 문변이 동시에 판결을 받은것에 진배없다.
근데 왜 아직 의왕이 아닌 청운동에 있는거지?

법치주의의 모순?",청운동
6,2541603810,1093838052550574080,,0,"[6·4 지방선거] 박근혜 대통령, 청운동 투표소 찾아 참...",청운동
7,963943438327492610,1093513919811936256,,0,"질서로 세운 집, 
청운동 주택 (출처 : 월간 전원속의 내집 | 네이버 포스트) http://naver.me/xPOBbX7f ",청운동
8,2541603810,1091573124368232449,,0,"[6·4 지방선거] 박근혜 대통령, 청운동 투표소 찾아 참...",청운동
9,724004358,1091150799067992065,,2,오랜만에 청운동 중국에 방문하였더니 명절 선물이라며 펑리수를 주셨다 pic.twitter.com/QAaP2ByYAV,청운동
10,253583850,1090133452945412096,,5,서울에서는 청운동 중국보다 도화동 여명 볶음밥이 제 기준에 더 좋더라구요. 단순 비교하면 여기가 좀 더 좋구요,청운동
11,2541603810,1089308204712976385,,0,"[6·4 지방선거] 박근혜 대통령, 청운동 투표소 찾아 참...",청운동
12,183027051,1088613431882575873,,0,청운동 카페에서 예쁜여자랑 차 마시는거 옆에서 봤는데... 썩을 놈.. 가짜뉴스 최대양산자새끼가.. 불륜으로 가겠군,청운동
13,1016949045133127680,1087209731121283072,,2,"●종로구 부암동,효자동,청운동,평창동,구기동 거주 애국시민들께
■1.21무장공비청와대습격사건 51주년 상기 유비무환안보 강화!희생자추도행사 참여 호소
●오늘2시30분 
(교통편)경복궁역3번출구7016,7730등지선버스~창의문 윤동주기념관앞최규식경무관동상 pic.twitter.com/b5InNycejN",청운동
14,2541603810,1087043278401265664,,0,"[6·4 지방선거] 박근혜 대통령, 청운동 투표소 찾아 참...",청운동
15,166483399,1086988704067928064,,0,#청운동 #윤동주문학관 #시 #청년 #시인 pic.twitter.com/6FCNAkeJA0,청운동
16,1085891003481903104,1086243326154530817,,0,"청운동 달동네. 나의 아름다운 정원에 나오는 동구가 생각났다. 실종된 선생님을 찾아 달리던 동구.
 #나의아름다운정원 #심윤경pic.twitter.com/YfOcl4wCUq",청운동
17,2541603810,1084778355956695041,,0,"[6·4 지방선거] 박근혜 대통령, 청운동 투표소 찾아 참...",청운동
18,2541603810,1082513433101164545,,0,"[6·4 지방선거] 박근혜 대통령, 청운동 투표소 찾아 참...",청운동
19,1052891520427208708,1081195255532216320,,0,장석주는 고졸입니다. 청운동에 있는 서울상업고등학교 졸업한 것으로 알고 있습니다. 굳이 잘못된 정보를 끼워 넣어서 비판하시는 이유를 잘 모르겠습니다.,청운동
20,23055052,2516680633,,0,NOT 청운동;; 부암동;; http://ff.im/4UWRS,청운동
21,22902228,1593992986,,0,청운동의 작은 갤러리들에서 사진 전시회를 봤다.... 전에는 볼 수 없는 나의 모습....,청운동
22,223133142,287037363836833792,,0,"청운동컴퓨터수리 짱: 청운동컴퓨터수리 짱 ╋╋╋╋╋╋╋╋╋╋╋╋╋ 15년 기술로 막힘없이 모든 브랜드, 조립PC수리해 드리고 있습니다. 남녀노소누구나 청운동컴퓨터수리  1600-89.. http://blog.daum.net/surinet13/1046 ",청운동
23,396980362,286748958817132544,,0,"@k072n09 참으로 지당하신 말씀입니다. 그러나 일부 방송에서 오히려 상혼목적으로 그들을 계속 출연시키는게 문제이지요. 정치연예인을 출연, 제작하는 방송은 불시청운동을 전개해야 합니다.",청운동
24,271014806,286520405873811456,,0,@enerjaytic 이왕이면-_-청운동에도. ㅜ ㅜ또 현실생각하면th레기,청운동
25,92408794,286381017307172865,,0,"""청운동 자택으로 들어서고 있다""",청운동
26,186312430,285543841128386564,,0,"청운동, 효자동, 사직동, 삼청동 성인 직장인 첼로 학원 레슨     http://blog.naver.com/sperom/70154927902 …",청운동
27,974146579,285314649010880512,,0,@kangfull74 저도 친구시켜주세요~~  청운동자 보러 가고싶어요! But 사실 지금은 환니발 가는길^^,청운동
28,408507002,284864147634671616,,2,@monet73truth @leejoonkil @UN_DPA 로지스틱함수 제보자님 향후 노벨평화상감이 될 듯... 국민 여러분! 우리 모두 #수개표 청원운동 #로지스틱함수 검색하기운동 #유엔 선거감시단 파견요청운동에 참여합시다.,청운동
29,223133142,284857768215715840,,0,"청운동컴퓨터수리 센터: 청운동컴퓨터수리 센터 ♡전문기사님이 청운동에 직접 찾아가는서비스♡ 옆집 삼촌같은 청운동AS전화번호  1600-8975 ＆노트북수리,CCTV설치,컴퓨터출장수리전문,.. http://blog.daum.net/surinet11/30 ",청운동
30,288608164,284785952696705024,,0,"[윤동주문학관 ]윤동주 시인의언덕: 윤동주문학관
윤동주 시인의 언덕 윤동주 문학관에 날씨는 춥지만 즐거운 마음으로다녀왔어요.
이곳의 개관이 여름에 하였다고 듣기만 하여 
직접 가보고 싶어 나선 청운동 ... http://bit.ly/10txtVm ",청운동
31,130432082,284339640381624321,,0,"@oopsQra 요새 부암동, 청운동 잘나가지않아? 너의 전재산따위!",청운동
32,993088196,284222874066223104,,0,종편 불시청운동이라도 해야하나.... 이것들 대선때문에 시청률 조금 오르니 바로 본색을 드러내는듯....,청운동
33,744605449,283775240662831106,,0,"박정희가 일자리 창출 헤낸것이 있기는 조금있다 청운동에 아방궁 5채 지을때 건축일 하던 사람과, 완공후 청소하고 관리하는 인력과, 시중들던 요리사, 화대 받고 몸 바쳤던 대 다수의 장안 마녀들과 연에인 몇명이   박정희가 고작 일자리 창출한것이다",청운동
34,157344398,283531985819942912,,1,들풀 같은 이들이 오손도손 정담을 나누고 있어요 @ 청운동 들풀 http://instagr.am/p/TqE8ANjRWp/ ,청운동
35,332545682,281850407750336513,,0,"""@goodsoft07: ㅉㅉㅉRT @PresidentVSKim: 그리고 맹박이 악수를 거부한 '멋진 친구' 청운동 제1투표소 참관인 학생에게는 전세계 2개밖에 없는 아이패드 커버 중 하나를 어제 날짜로 배송했습니다.""  멋 있으십니다! YX!",청운동
