,id,address,gu,dong,mac_score,lot_score,burgerking_score,seveneleven_score,cu_score,gs25_score,starbucks_score,lottecinema_score,megabox_score,cgv_score,total_score,high_oil,oil,oil2,total,catch,percent,mac_count,lot_count,burgerking_count,seveneleven_count,cu_count,gs25_count,starbucks_count,lottecinema_count,megabox_count,cgv_count,total_count,first,second,third,first_mapx,first_mapy,second_mapx,second_mapy,third_mapx,third_mapy
339,339,서울특별시 마포구 용강동,마포구,용강동,0.0,0.0,0.0,0.43,0.4,0.38,0.43,0.0,0.0,0.0,1.64,0.0,1697.0,1529.0,5172,3569,69.0,0,0,0,2,3,3,1,0,0,0,9,우면동,필동2가,양평동5가,37.466629,127.021892,37.558960,126.995427,37.538964,126.893422
340,340,서울특별시 마포구 토정동,마포구,토정동,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,5172,3569,69.0,0,0,0,1,0,0,0,0,0,0,1,당인동,신교동,효자동,37.546250,126.920245,37.583911,126.968354,37.582416,126.971670
341,341,서울특별시 마포구 마포동,마포구,마포동,0.0,0.0,0.0,0.21,0.13,0.12,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,5172,3569,69.0,0,0,0,1,1,1,0,0,0,0,3,개화동,영등포동5가,누상동,37.582069,126.801198,37.521133,126.907084,37.580478,126.965838
342,342,서울특별시 마포구 대흥동,마포구,대흥동,0.0,1.25,0.0,0.64,0.53,1.0,0.43,0.0,0.0,0.0,3.86,2192.0,1699.0,1542.0,5172,3569,69.0,0,1,0,3,4,8,1,0,0,0,17,합정동,동소문동1가,홍은동,37.549046,126.911558,37.589858,127.007460,37.591560,126.938775
343,343,서울특별시 마포구 염리동,마포구,염리동,0.0,0.0,0.0,0.64,0.67,0.12,0.43,0.0,0.0,0.0,1.86,0.0,0.0,0.0,5172,3569,69.0,0,0,0,3,5,1,1,0,0,0,10,동소문동2가,돈암동,금호동3가,37.588696,127.008412,37.598415,127.020288,37.549504,127.021812
344,344,서울특별시 마포구 노고산동,마포구,노고산동,0.0,1.25,0.0,0.85,0.8,0.75,0.43,0.0,0.0,0.0,4.09,0.0,0.0,0.0,5172,3569,69.0,0,1,0,4,6,6,1,0,0,0,18,종로3가,회기동,휘경동,37.570337,126.992072,37.591447,127.051971,37.589592,127.061228
345,345,서울특별시 마포구 신수동,마포구,신수동,0.0,0.0,0.0,0.85,0.4,0.75,0.87,0.0,0.0,0.0,2.87,0.0,0.0,0.0,5172,3569,69.0,0,0,0,4,3,6,2,0,0,0,15,청량리동,서소문동,상수동,37.586643,127.044621,37.563075,126.974142,37.547431,126.922946
346,346,서울특별시 마포구 현석동,마포구,현석동,0.0,0.0,0.0,0.0,0.13,0.38,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,5172,3569,69.0,0,0,0,0,1,3,0,0,0,0,4,내곡동,필운동,묘동,37.456881,127.074171,37.577076,126.968848,37.572598,126.991715
347,347,서울특별시 마포구 구수동,마포구,구수동,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,5172,3569,69.0,0,0,0,0,0,1,0,0,0,0,1,문래동1가,원지동,,37.512364,126.897201,37.446848,127.053774,,
348,348,서울특별시 마포구 창전동,마포구,창전동,0.0,0.0,0.0,0.85,0.27,1.0,0.43,0.0,0.0,0.0,2.55,2109.0,1939.0,1765.0,5172,3569,69.0,0,0,0,4,2,8,1,0,0,0,15,풍납동,양평동4가,충무로1가,37.534673,127.117643,37.537079,126.896260,37.561279,126.983430
349,349,서울특별시 마포구 상수동,마포구,상수동,0.0,0.0,0.0,0.21,0.53,1.0,0.87,0.0,0.0,0.0,2.62,0.0,0.0,0.0,5172,3569,69.0,0,0,0,1,4,8,2,0,0,0,15,충정로2가,창전동,풍납동,37.565192,126.964529,37.550966,126.929835,37.534673,127.117643
350,350,서울특별시 마포구 하중동,마포구,하중동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5172,3569,69.0,0,0,0,0,0,0,0,0,0,0,0,,,오쇠동,,,,,37.541148,126.796575
351,351,서울특별시 마포구 신정동,마포구,신정동,3.33,1.25,3.33,5.53,2.53,3.62,1.3,0.0,0.0,0.0,20.91,1900.94,1617.45,1465.38,5172,3569,69.0,1,1,1,26,19,29,3,0,0,0,80,신정동,독산동,신월동,37.544210,126.930866,37.469371,126.901246,37.529444,126.834248
352,352,서울특별시 마포구 당인동,마포구,당인동,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,5172,3569,69.0,0,0,0,1,0,0,0,0,0,0,1,신교동,효자동,옥인동,37.583911,126.968354,37.582416,126.971670,37.582175,126.967275
353,353,서울특별시 마포구 서교동,마포구,서교동,3.33,1.25,3.33,5.11,2.67,2.12,3.48,5.0,0.0,0.0,26.29,0.0,0.0,0.0,5172,3569,69.0,1,1,1,24,20,17,8,1,0,0,73,창동,장안동,상봉동,37.643440,127.039413,37.570749,127.068233,37.596267,127.085704
354,354,서울특별시 마포구 동교동,마포구,동교동,3.33,0.0,3.33,1.49,0.8,0.88,1.3,5.0,10.0,5.0,31.14,0.0,0.0,0.0,5172,3569,69.0,1,0,1,7,6,7,3,1,1,1,28,자양동,사당동,마곡동,37.534692,127.074327,37.483974,126.974999,37.566092,126.830395
355,355,서울특별시 마포구 합정동,마포구,합정동,0.0,0.0,0.0,1.06,0.93,1.38,0.43,0.0,0.0,0.0,3.81,0.0,1840.0,1670.0,5172,3569,69.0,0,0,0,5,7,11,1,0,0,0,24,동소문동1가,홍은동,제기동,37.589858,127.007460,37.591560,126.938775,37.584134,127.037960
356,356,서울특별시 마포구 망원동,마포구,망원동,3.33,1.25,0.0,1.91,1.47,1.5,0.0,0.0,0.0,0.0,9.46,0.0,1598.0,1478.0,5172,3569,69.0,1,1,0,9,11,12,0,0,0,0,34,영등포동4가,개봉동,연희동,37.517981,126.903506,37.494970,126.851409,37.570389,126.929628
357,357,서울특별시 마포구 연남동,마포구,연남동,0.0,0.0,0.0,1.06,0.93,1.5,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,5172,3569,69.0,0,0,0,5,7,12,0,0,0,0,24,회현동3가,갈월동,마천동,37.560060,126.984082,37.546267,126.972941,37.497117,127.152393
358,358,서울특별시 마포구 성산동,마포구,성산동,0.0,0.0,0.0,1.49,1.6,2.75,0.0,0.0,10.0,0.0,15.84,2038.5,1650.25,1537.75,5172,3569,69.0,0,0,0,7,12,22,0,0,1,0,42,신당동,전농동,응암동,37.559441,127.013427,37.579797,127.053848,37.592677,126.920257
359,359,서울특별시 마포구 중동,마포구,중동,0.0,0.0,0.0,0.64,0.0,0.25,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,5172,3569,69.0,0,0,0,3,0,2,0,0,0,0,5,문래동6가,당주동,충무로3가,37.519342,126.886528,37.571429,126.974570,37.562676,126.991874
360,360,서울특별시 마포구 상암동,마포구,상암동,3.33,1.25,6.67,1.91,2.13,1.62,2.17,0.0,0.0,0.0,19.1,0.0,0.0,0.0,5172,3569,69.0,1,1,2,9,16,13,5,0,0,0,47,공릉동,청담동,군자동,37.623601,127.077388,37.523404,127.046858,37.553878,127.073516
361,361,서울특별시 양천구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
362,362,서울특별시 양천구 신정동,양천구,신정동,3.33,1.25,3.33,5.53,2.53,3.62,1.3,0.0,0.0,0.0,20.91,1900.94,1617.45,1465.38,3515,2459,70.0,1,1,1,26,19,29,3,0,0,0,80,신정동,독산동,신월동,37.544210,126.930866,37.469371,126.901246,37.529444,126.834248
363,363,서울특별시 양천구 목동,양천구,목동,3.33,3.75,10.0,4.26,4.4,3.88,4.35,0.0,10.0,5.0,48.96,1769.76,1536.31,1392.62,3515,2459,70.0,1,3,3,20,33,31,10,0,1,1,103,논현동,봉천동,구로동,37.513093,127.031353,37.482717,126.949951,37.492900,126.886427
364,364,서울특별시 양천구 신월동,양천구,신월동,6.67,1.25,3.33,2.13,3.2,3.62,0.43,0.0,0.0,0.0,20.64,1666.14,1514.97,1353.52,3515,2459,70.0,2,1,1,10,24,29,1,0,0,0,68,양재동,행당동,을지로6가,37.474839,127.041717,37.559076,127.035869,37.566868,127.006310
365,365,서울특별시 강서구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
366,366,서울특별시 강서구 염창동,강서구,염창동,3.33,1.25,0.0,1.06,1.47,1.25,0.43,0.0,0.0,0.0,8.8,1695.0,1673.5,1523.0,4629,3469,74.9,1,1,0,5,11,10,1,0,0,0,29,중곡동,중화동,도화동,37.561882,127.084745,37.599750,127.077718,37.539966,126.950000
367,367,서울특별시 강서구 등촌동,강서구,등촌동,3.33,3.75,0.0,3.19,2.53,2.25,1.3,5.0,0.0,5.0,26.36,0.0,1545.57,1403.36,4629,3469,74.9,1,3,0,15,19,18,3,1,0,1,61,서교동,창동,장안동,37.553910,126.918985,37.643440,127.039413,37.570749,127.068233
368,368,서울특별시 강서구 화곡동,강서구,화곡동,3.33,1.25,3.33,8.09,6.53,6.62,1.3,0.0,10.0,0.0,40.46,1685.91,1498.86,1348.77,4629,3469,74.9,1,1,1,38,49,53,3,0,1,0,147,문정동,가산동,성내동,37.486581,127.127495,37.477598,126.888291,37.531338,127.129174
369,369,서울특별시 강서구 가양동,강서구,가양동,0.0,0.0,3.33,0.43,1.2,1.25,0.0,0.0,0.0,0.0,6.21,1742.0,1543.61,1395.18,4629,3469,74.9,0,0,1,2,9,10,0,0,0,0,22,하왕십리동,동숭동,영등포동3가,37.562462,127.029586,37.581654,127.005083,37.518155,126.907998
370,370,서울특별시 강서구 마곡동,강서구,마곡동,0.0,2.5,3.33,3.62,3.87,3.62,2.17,0.0,10.0,0.0,29.12,1769.0,1536.28,1383.28,4629,3469,74.9,0,2,1,17,29,29,5,0,1,0,84,잠실동,반포동,대치동,37.506967,127.083673,37.502816,127.010493,37.501711,127.057851
371,371,서울특별시 강서구 내발산동,강서구,내발산동,0.0,0.0,3.33,1.28,1.2,1.25,0.43,0.0,0.0,0.0,7.49,1718.0,1488.47,1362.81,4629,3469,74.9,0,0,1,6,9,10,1,0,0,0,27,이태원동,석관동,상일동,37.536700,126.992151,37.608823,127.060712,37.548220,127.170630
372,372,서울특별시 강서구 외발산동,강서구,외발산동,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.27,1868.0,1491.5,1349.43,4629,3469,74.9,0,0,0,0,2,0,0,0,0,0,2,과해동,신문로2가,운니동,37.560661,126.794953,37.571299,126.968815,37.576159,126.989206
373,373,서울특별시 강서구 공항동,강서구,공항동,3.33,3.75,0.0,1.06,1.2,1.38,0.0,0.0,0.0,0.0,10.72,0.0,1561.71,1407.21,4629,3469,74.9,1,3,0,5,9,11,0,0,0,0,29,동자동,대조동,갈현동,37.551535,126.974137,37.612276,126.922850,37.621223,126.914993
374,374,서울특별시 강서구 방화동,강서구,방화동,0.0,3.75,0.0,3.19,2.4,1.88,0.43,5.0,0.0,0.0,16.65,1645.0,1566.75,1386.75,4629,3469,74.9,0,3,0,15,18,15,1,1,0,0,53,화양동,성산동,신당동,37.544427,127.070047,37.563317,126.910870,37.559441,127.013427
375,375,서울특별시 강서구 개화동,강서구,개화동,0.0,0.0,0.0,0.21,0.13,0.12,0.0,0.0,0.0,0.0,0.47,0.0,1497.0,1337.0,4629,3469,74.9,0,0,0,1,1,1,0,0,0,0,3,영등포동5가,누상동,내수동,37.521133,126.907084,37.580478,126.965838,37.573113,126.971819
376,376,서울특별시 강서구 과해동,강서구,과해동,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,4629,3469,74.9,0,0,0,0,2,0,0,0,0,0,2,신문로2가,운니동,가회동,37.571299,126.968815,37.576159,126.989206,37.582235,126.984666
377,377,서울특별시 강서구 오곡동,강서구,오곡동,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,1592.5,1403.72,4629,3469,74.9,0,0,0,0,1,0,0,0,0,0,1,염곡동,청운동,체부동,37.462035,127.052837,37.587111,126.969069,37.577645,126.970877
378,378,서울특별시 강서구 오쇠동,강서구,오쇠동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4629,3469,74.9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
379,379,서울특별시 구로구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
380,380,서울특별시 구로구 신도림동,구로구,신도림동,3.33,1.25,0.0,1.06,0.8,1.0,1.3,5.0,0.0,0.0,13.75,1728.0,1539.0,1339.0,4810,3338,69.4,1,1,0,5,6,8,3,1,0,0,25,황학동,방학동,송파동,37.567940,127.020367,37.666224,127.036650,37.506058,127.111216
381,381,서울특별시 구로구 구로동,구로구,구로동,6.67,2.5,10.0,5.53,5.73,5.38,2.61,0.0,0.0,5.0,43.42,1755.71,1637.82,1464.89,4810,3338,69.4,2,2,3,26,43,43,6,0,0,1,126,신림동,상계동,화곡동,37.476412,126.925691,37.667100,127.072189,37.538358,126.847336
382,382,서울특별시 구로구 가리봉동,구로구,가리봉동,0.0,0.0,0.0,0.43,0.53,0.25,0.0,0.0,0.0,0.0,1.21,0.0,1579.0,1377.0,4810,3338,69.4,0,0,0,2,4,2,0,0,0,0,8,중림동,양평동2가,상월곡동,37.558715,126.965840,37.524270,126.884578,37.606723,127.048393
383,383,서울특별시 구로구 고척동,구로구,고척동,3.33,1.25,0.0,1.7,1.07,1.75,0.0,0.0,0.0,0.0,9.1,0.0,1530.86,1375.86,4810,3338,69.4,1,1,0,8,8,14,0,0,0,0,32,염창동,중곡동,중화동,37.551366,126.871300,37.561882,127.084745,37.599750,127.077718
384,384,서울특별시 구로구 개봉동,구로구,개봉동,0.0,1.25,3.33,1.7,1.33,1.62,0.0,0.0,0.0,0.0,9.24,0.0,1542.5,1391.78,4810,3338,69.4,0,1,1,8,10,13,0,0,0,0,33,연희동,남가좌동,명일동,37.570389,126.929628,37.577538,126.922311,37.549276,127.147555
385,385,서울특별시 구로구 오류동,구로구,오류동,0.0,2.5,0.0,1.7,1.33,2.12,0.43,0.0,0.0,0.0,8.1,0.0,1618.93,1483.86,4810,3338,69.4,0,2,0,8,10,17,1,0,0,0,38,정릉동,도봉동,소공동,37.608442,127.008288,37.678103,127.043249,37.563731,126.980135
386,386,서울특별시 구로구 궁동,구로구,궁동,0.0,0.0,0.0,0.43,0.27,0.38,0.0,0.0,0.0,0.0,1.07,0.0,1498.0,1339.0,4810,3338,69.4,0,0,0,2,2,3,0,0,0,0,7,당산동4가,적선동,인의동,37.528887,126.898848,37.576122,126.973453,37.573102,126.997921
387,387,서울특별시 구로구 온수동,구로구,온수동,0.0,0.0,0.0,0.0,0.67,0.75,0.0,0.0,0.0,0.0,1.42,0.0,1513.0,1355.5,4810,3338,69.4,0,0,0,0,5,6,0,0,0,0,11,사근동,보문동5가,신원동,37.561371,127.046789,37.582359,127.019936,37.447112,127.058841
388,388,서울특별시 구로구 천왕동,구로구,천왕동,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,4810,3338,69.4,0,0,0,0,0,2,0,0,0,0,2,창성동,종로1가,견지동,37.580363,126.972065,37.570479,126.980434,37.573529,126.983065
389,389,서울특별시 구로구 항동,구로구,항동,0.0,0.0,0.0,0.21,0.13,0.25,0.0,0.0,0.0,0.0,0.6,0.0,1498.0,1334.0,4810,3338,69.4,0,0,0,1,1,2,0,0,0,0,4,문래동5가,필동1가,교남동,37.515863,126.885676,37.560992,126.992264,37.567917,126.965108
390,390,서울특별시 금천구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
391,391,서울특별시 금천구 가산동,금천구,가산동,10.0,1.25,10.0,3.19,4.0,3.5,3.04,5.0,0.0,0.0,39.98,0.0,1496.43,1346.43,3293,2567,78.0,3,1,3,15,30,28,7,1,0,0,88,성내동,삼성동,신사동,37.531338,127.129174,37.512792,127.053085,37.595711,126.909195
392,392,서울특별시 금천구 독산동,금천구,독산동,0.0,1.25,3.33,3.19,3.33,3.75,0.87,5.0,0.0,0.0,20.73,0.0,1561.74,1417.98,3293,2567,78.0,0,1,1,15,25,30,2,1,0,0,75,신월동,양재동,행당동,37.529444,126.834248,37.474839,127.041717,37.559076,127.035869
393,393,서울특별시 금천구 시흥동,금천구,시흥동,3.33,1.25,0.0,2.13,2.93,3.12,0.43,0.0,0.0,0.0,13.2,1674.71,1528.26,1381.22,3293,2567,78.0,1,1,0,10,22,25,1,0,0,0,60,진관동,가락동,신길동,37.644355,126.936524,37.496486,127.126006,37.507088,126.913103
394,394,서울특별시 영등포구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
395,395,서울특별시 영등포구 영등포동,영등포구,영등포동,0.0,2.5,0.0,1.06,0.27,0.5,0.0,10.0,0.0,0.0,14.33,0.0,1559.0,1389.0,5840,3922,67.2,0,2,0,5,2,4,0,2,0,0,15,노량진동,안암동5가,신도림동,37.510162,126.940418,37.586083,127.029493,37.509454,126.880425
396,396,서울특별시 영등포구 영등포동1가,영등포구,영등포동1가,0.0,0.0,0.0,0.43,0.4,0.25,0.43,0.0,0.0,0.0,1.51,0.0,0.0,0.0,5840,3922,67.2,0,0,0,2,3,2,1,0,0,0,8,남대문로4가,장충동2가,평창동,37.560635,126.976863,37.559910,127.002560,37.610420,126.969837
397,397,서울특별시 영등포구 영등포동2가,영등포구,영등포동2가,0.0,0.0,0.0,0.21,0.4,0.12,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,5840,3922,67.2,0,0,0,1,3,1,0,0,0,0,5,삼선동5가,중학동,삼청동,37.588250,127.015789,37.575301,126.979265,37.585404,126.982123
398,398,서울특별시 영등포구 영등포동3가,영등포구,영등포동3가,3.33,0.0,0.0,1.28,0.4,0.5,0.43,0.0,0.0,0.0,5.94,0.0,0.0,0.0,5840,3922,67.2,1,0,0,6,3,4,1,0,0,0,15,수송동,종로2가,구산동,37.573994,126.981139,37.570195,126.986454,37.611390,126.910297
399,399,서울특별시 영등포구 영등포동4가,영등포구,영등포동4가,0.0,1.25,0.0,0.43,0.13,0.88,1.74,0.0,0.0,5.0,9.42,0.0,0.0,0.0,5840,3922,67.2,0,1,0,2,1,7,4,0,0,1,16,개봉동,연희동,남가좌동,37.494970,126.851409,37.570389,126.929628,37.577538,126.922311
400,400,서울특별시 영등포구 영등포동5가,영등포구,영등포동5가,0.0,0.0,0.0,0.21,0.13,0.12,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,5840,3922,67.2,0,0,0,1,1,1,0,0,0,0,3,누상동,내수동,남산동1가,37.580478,126.965838,37.573113,126.971819,37.559260,126.984605
401,401,서울특별시 영등포구 영등포동6가,영등포구,영등포동6가,0.0,0.0,0.0,0.0,0.13,0.25,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,5840,3922,67.2,0,0,0,0,1,2,0,0,0,0,3,문래동2가,동작동,내자동,37.513290,126.893779,37.496605,126.980985,37.575641,126.971177
402,402,서울특별시 영등포구 영등포동7가,영등포구,영등포동7가,0.0,0.0,0.0,0.21,0.67,0.25,0.0,0.0,0.0,0.0,1.13,0.0,1659.0,1520.0,5840,3922,67.2,0,0,0,1,5,2,0,0,0,0,8,동선동3가,상왕십리동,궁동,37.594108,127.020597,37.569332,127.025349,37.496870,126.831303
403,403,서울특별시 영등포구 영등포동8가,영등포구,영등포동8가,0.0,0.0,3.33,0.43,0.27,0.0,0.43,0.0,0.0,0.0,4.46,0.0,0.0,0.0,5840,3922,67.2,0,0,1,2,2,0,1,0,0,0,6,을지로1가,필동3가,남현동,37.566295,126.980137,37.559069,126.997152,37.474116,126.976721
404,404,서울특별시 영등포구 여의도동,영등포구,여의도동,3.33,2.5,3.33,4.26,2.93,3.25,8.26,0.0,0.0,5.0,32.87,2064.0,1915.8,1747.0,5840,3922,67.2,1,2,1,20,22,26,19,0,0,1,92,동교동,자양동,사당동,37.557650,126.925663,37.534692,127.074327,37.483974,126.974999
405,405,서울특별시 영등포구 당산동1가,영등포구,당산동1가,0.0,0.0,0.0,0.64,0.13,0.38,0.0,0.0,0.0,0.0,1.15,1749.0,1550.43,1430.43,5840,3922,67.2,0,0,0,3,1,3,0,0,0,0,7,압구정동,서린동,영등포동7가,37.528752,127.031766,37.569668,126.979809,37.524619,126.906670
406,406,서울특별시 영등포구 당산동2가,영등포구,당산동2가,0.0,0.0,0.0,0.0,0.27,0.5,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,5840,3922,67.2,0,0,0,0,2,4,0,0,0,0,6,청파동2가,영등포동2가,삼선동5가,37.546067,126.967745,37.520839,126.910094,37.588250,127.015789
407,407,서울특별시 영등포구 당산동3가,영등포구,당산동3가,0.0,0.0,0.0,0.64,0.8,0.75,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,5840,3922,67.2,0,0,0,3,6,6,0,0,0,0,15,세곡동,용산동2가,충정로3가,37.466494,127.103021,37.544184,126.985110,37.562611,126.961351
408,408,서울특별시 영등포구 당산동4가,영등포구,당산동4가,0.0,0.0,0.0,0.0,0.27,0.75,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,5840,3922,67.2,0,0,0,0,2,6,0,0,0,0,8,적선동,인의동,효창동,37.576122,126.973453,37.573102,126.997921,37.543291,126.961214
409,409,서울특별시 영등포구 당산동5가,영등포구,당산동5가,0.0,0.0,0.0,0.21,0.4,0.75,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,5840,3922,67.2,0,0,0,1,3,6,0,0,0,0,10,옥수동,고덕동,연건동,37.542764,127.014662,37.561068,127.160582,37.577500,127.000903
410,410,서울특별시 영등포구 당산동6가,영등포구,당산동6가,0.0,0.0,3.33,0.64,0.4,0.62,1.3,0.0,0.0,0.0,6.3,0.0,0.0,0.0,5840,3922,67.2,0,0,1,3,3,5,3,0,0,0,15,암사동,가양동,하왕십리동,37.552497,127.133010,37.568238,126.845059,37.562462,127.029586
411,411,서울특별시 영등포구 당산동,영등포구,당산동,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.9,2029.0,1911.43,1780.0,5840,3922,67.2,0,0,0,0,3,4,0,0,0,0,7,중동,문래동6가,당주동,37.570400,126.907656,37.519342,126.886528,37.571429,126.974570
412,412,서울특별시 영등포구 도림동,영등포구,도림동,0.0,0.0,0.0,0.64,0.53,0.5,0.0,0.0,0.0,0.0,1.67,0.0,1509.0,1339.0,5840,3922,67.2,0,0,0,3,4,4,0,0,0,0,11,용강동,우면동,필동2가,37.541967,126.940414,37.466629,127.021892,37.558960,126.995427
413,413,서울특별시 영등포구 문래동1가,영등포구,문래동1가,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,5840,3922,67.2,0,0,0,0,0,1,0,0,0,0,1,원지동,,,37.446848,127.053774,,,,
414,414,서울특별시 영등포구 문래동2가,영등포구,문래동2가,0.0,0.0,0.0,0.0,0.13,0.25,0.0,0.0,0.0,0.0,0.38,1706.14,1550.43,1399.0,5840,3922,67.2,0,0,0,0,1,2,0,0,0,0,3,동작동,내자동,종로4가,37.496605,126.980985,37.575641,126.971177,37.570618,126.998135
415,415,서울특별시 영등포구 문래동3가,영등포구,문래동3가,0.0,1.25,0.0,0.21,0.8,1.0,1.3,0.0,0.0,0.0,4.57,0.0,1684.5,1524.5,5840,3922,67.2,0,1,0,1,6,8,3,0,0,0,19,역촌동,영등포동8가,을지로1가,37.604770,126.915663,37.527015,126.905253,37.566295,126.980137
416,416,서울특별시 영등포구 문래동4가,영등포구,문래동4가,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,5840,3922,67.2,0,0,0,0,1,1,0,0,0,0,2,양평동1가,율현동,누하동,37.523571,126.888814,37.471450,127.107251,37.579423,126.968521
417,417,서울특별시 영등포구 문래동5가,영등포구,문래동5가,0.0,0.0,0.0,0.21,0.13,0.25,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,5840,3922,67.2,0,0,0,1,1,2,0,0,0,0,4,필동1가,교남동,재동,37.560992,126.992264,37.567917,126.965108,37.578363,126.985575
418,418,서울특별시 영등포구 문래동6가,영등포구,문래동6가,0.0,0.0,0.0,0.64,0.0,0.25,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,5840,3922,67.2,0,0,0,3,0,2,0,0,0,0,5,당주동,충무로3가,신문로1가,37.571429,126.974570,37.562676,126.991874,37.570366,126.973968
419,419,서울특별시 영등포구 양평동1가,영등포구,양평동1가,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.26,0.0,1626.14,1510.43,5840,3922,67.2,0,0,0,0,1,1,0,0,0,0,2,율현동,누하동,을지로4가,37.471450,127.107251,37.579423,126.968521,37.566587,126.998139
420,420,서울특별시 영등포구 양평동2가,영등포구,양평동2가,0.0,0.0,0.0,0.43,0.4,0.38,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,5840,3922,67.2,0,0,0,2,3,3,0,0,0,0,8,상월곡동,명륜4가,저동2가,37.606723,127.048393,37.582225,127.000008,37.564385,126.990257
421,421,서울특별시 영등포구 양평동3가,영등포구,양평동3가,3.33,1.25,3.33,0.85,0.4,0.5,0.0,0.0,0.0,0.0,9.67,0.0,1570.29,1434.29,5840,3922,67.2,1,1,1,4,3,4,0,0,0,0,14,망우동,잠원동,망원동,37.596678,127.100419,37.513667,127.016166,37.556620,126.903976
422,422,서울특별시 영등포구 양평동4가,영등포구,양평동4가,0.0,0.0,0.0,0.43,0.4,0.75,0.87,0.0,0.0,0.0,2.45,0.0,1607.5,1464.5,5840,3922,67.2,0,0,0,2,3,6,2,0,0,0,13,충무로1가,보광동,장위동,37.561279,126.983430,37.528858,126.999766,37.614232,127.050118
423,423,서울특별시 영등포구 양평동5가,영등포구,양평동5가,0.0,0.0,0.0,0.64,0.4,0.5,0.0,0.0,0.0,0.0,1.54,0.0,1566.0,1430.0,5840,3922,67.2,0,0,0,3,3,4,0,0,0,0,10,명륜3가,영등포동1가,남대문로4가,37.588359,126.994739,37.517710,126.913057,37.560635,126.976863
424,424,서울특별시 영등포구 양평동6가,영등포구,양평동6가,0.0,0.0,0.0,0.21,0.0,0.12,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,5840,3922,67.2,0,0,0,1,0,1,0,0,0,0,2,원서동,구기동,만리동2가,37.581687,126.988696,37.609211,126.957246,37.553986,126.964150
425,425,서울특별시 영등포구 양화동,영등포구,양화동,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,5840,3922,67.2,0,0,0,0,0,5,0,0,0,0,5,삼선동2가,종로5가,종로6가,37.585259,127.010538,37.570540,127.003794,37.572572,127.006996
