,user_id,tweet_id,likes,text,loc
0,990642600,279564663698632704,0,"@Idol_Goods2 
인피니트유치원교카2개/주소 서울성북구삼선동2가300-1번지 102호,/우편번호136-042/임상희(01099355797)
죄송해요너무늦게맨션을보냅니다ㅜㅜ",삼선동1가
1,194890982,278811883887276032,0,** 재난발생  → 발생시간 : 2012-12-12 19:34:55.0 → 발생지역 : 성북구 삼선동1가 → 재난종류 : 화재 → 재난분류 : 극소대,삼선동1가
2,192509103,278811881735593985,0,** 재난발생  → 발생시간 : 2012-12-12 19:34:55.0 → 발생지역 : 성북구 삼선동1가 → 재난종류 : 화재 → 재난분류 : 극소대,삼선동1가
3,990642600,277038121319796736,0,"인피니트유치원교카2개/주소 서울성북구삼선동2가300-1번지 102호,/우편번호136-042/임상희(01099355797)",삼선동1가
4,990642600,277037230562885633,0,"@GoodsGoods1 김성규액정클리너/임상희(01099355797)/주소 서울성북구삼선동2가300-1번지 102호,/우편번호136-042",삼선동1가
5,194890982,276827781512450048,0,** 재난발생  → 발생시간 : 2012-12-07 08:14:14.0 → 발생지역 : 성북구 삼선동1가 → 재난종류 : 화재 → 재난분류 : 일반주택,삼선동1가
6,192509103,276827778958098432,0,** 재난발생  → 발생시간 : 2012-12-07 08:14:14.0 → 발생지역 : 성북구 삼선동1가 → 재난종류 : 화재 → 재난분류 : 일반주택,삼선동1가
7,194890982,275281316990300160,0,** 재난발생  → 발생시간 : 2012-12-03 01:48:37.0 → 발생지역 : 성북구 삼선동1가 → 재난종류 : 화재 → 재난분류 : 일반주택,삼선동1가
8,192509103,275281314985435136,0,** 재난발생  → 발생시간 : 2012-12-03 01:48:37.0 → 발생지역 : 성북구 삼선동1가 → 재난종류 : 화재 → 재난분류 : 일반주택,삼선동1가
9,500354601,273612989742055425,0,"http://durl.me/3ybgvj  [Daum블로그]삼선푸르지오 경매魔서울특별시 성북구 삼선동2가 425 외 1필지, 삼선푸르지오 116동 10층 1002호狀2012타경3846鬼12월12일경매: 삼선푸르지오 경매魔서울특별시 성북구 삼선동2가 425",삼선동1가
10,500354601,273612988064358400,0,"삼선푸르지오 경매魔서울특별시 성북구 삼선동2가 425 외 1필지, 삼선푸르지오 116동 10층 1002호狀2012타경3846鬼12월12일경매: 삼선푸르지오 경매魔서울특별시 성북구 .. http://blog.daum.net/feelauction/2689 …",삼선동1가
11,116579164,273441939368591362,0,@#@ 삼선동 푸르지오(33평형)아파트경매[서울특별시 성북구 삼선동2가 425 삼선푸르지오경매/매매/급매/시세/임대/전세/월세/투자/매물]-1..: @#@ 삼선동 푸르지오(33평형)아파.. http://blog.daum.net/710home/45798 ,삼선동1가
12,500354601,273273542592831491,0,삼선동 단독주택 경매魔서울특별시 성북구 삼선동1가 11-111狀2010타경29707鬼12월11일경매: 삼선동 단독주택 경매魔서울특별시 성북구 삼선동1가 11-111狀2010타경29.. http://blog.daum.net/feelauction/2661 …,삼선동1가
13,500354601,273273541909155840,0,http://durl.me/3y2pfm  [Daum블로그]삼선동 단독주택 경매魔서울특별시 성북구 삼선동1가 11-111狀2010타경29707鬼12월11일경매: 삼선동 단독주택 경매魔서울특별시 성북구 삼선동1가 11-111狀2010타경29707鬼12월11,삼선동1가
14,194890982,271175120901517312,0,** 재난발생  → 발생시간 : 2012-11-21 17:54:17.0 → 발생지역 : 성북구 삼선동1가 → 재난종류 : 화재 → 재난분류 : 일반주택,삼선동1가
15,192509103,271175119160877056,0,** 재난발생  → 발생시간 : 2012-11-21 17:54:17.0 → 발생지역 : 성북구 삼선동1가 → 재난종류 : 화재 → 재난분류 : 일반주택,삼선동1가
16,806829650,265691064713756672,0,☆성북구 주택경매>>서울시 성북구 삼선동1가 11-111§역세권 주택  한성대입구역 주택경매>>삼선동 주택  http://blog.naver.com/ilyhjis/120172700483 …,삼선동1가
